58427,0.777919107,2297.34,4838.14,13729.72,1240,8942.58,1260.68,0,784.15,147.19,0,266.35,0,29984135.52,,4113255.87,9915161.86,21562270.28,7438760,20327057.42,4462739.32,5704000,2727215.85,9175852.81,3472000,4959733.65,1488000,57063864.48,30017641.67
11971,0.778995454,10659.33,13275.52,30701.06,9738.84,26166.13,5250.03,8771.14,3013.93,11193.89,5693.9,5515.75,2222.39,29922561.95,,4104893.88,9906724.48,21545298.94,7430261.16,20557833.87,4458749.97,5695228.86,2228986.07,9164806.11,3466306.1,4954484.25,1485777.61,57621438.05,30054763.86
58415,0.783795822,21295.03,23761.31,30405.33,9366.07,29613.68,8794.59,8508.54,3803.51,13606.59,7214.67,9704.7,2128.6,30186073.11,,4094258.18,9648238.69,21545594.67,7430633.93,20554386.32,4455205.41,5695491.46,2724196.49,9162393.41,3464785.33,4950295.3,1485871.4,58349926.89,30354275.73
18409,0.789837414,15278.85,24763.37,48395.51,23241.78,47647.72,12395.41,15076.51,10339.45,29177.55,9112.83,10795.61,1702.71,23845862,,3983456.53,9895236.63,21527604.49,7416758.22,19792352.28,4451604.59,5440923.49,2717660.55,8898822.45,3462887.17,4949204.39,1486297.29,60722138,24093789.3
57777,0.791584306,19768.58,15434.66,49410.85,14409.88,43024.22,8168.3,11432.76,5665.91,17464.48,6428.71,12509.82,3303.18,27381208.72,,4095658.81,9656565.34,21526589.15,7425590.12,20540975.78,4455831.7,5444567.24,2722334.09,9158535.52,3465571.29,4947490.18,1484696.82,60162791.28,27588230.07
58378,0.794413495,7569.92,3284.8,6178.72,3004.66,4503.33,1100.05,2319.46,1774.43,6485.66,3026.53,3281.27,2469.79,28973062.65,,4107983.29,9916715.2,21569821.28,7436995.34,20579496.67,4462899.95,5701680.54,2726225.57,9169514.34,3468973.47,4956718.73,1485530.21,60058937.35,29018061.27
57696,0.799987449,11393.78,13728.59,36435.01,9281.87,26526.43,6171.04,8428.94,4079.8,11313.36,4413.05,5972.58,3047.32,25892405.86,,4104159.43,9906271.41,21539564.99,7430718.13,20557473.57,4457828.96,5695571.06,2475920.2,8668686.64,3467586.95,4954027.42,1484952.68,61990779.52,26033197.63
32245,0.800975573,2142.05,648.34,0,113.34,51.84,0,0,12.95,89.88,0,0,0,23017360.57,,4113411.16,9919351.66,21080000,7439886.66,20335948.16,4216000,5456000,2727987.05,9175910.12,3472000,4960000,1488000,62542639.43,23020418.97
58462,0.801013458,8155.88,8083.18,18095.88,5655.53,14292.22,2351.71,3481.52,1698.18,5567.4,1914.16,5432.97,1082.27,24177185.56,,4107397.33,9911916.82,21557904.12,7434344.47,20073707.78,4461648.29,5700518.48,2726301.82,8922432.6,3470085.84,4954567.03,1486917.73,62126814.44,24252996.46
4999,0.802063158,3391.64,2780.53,14270.75,4567.01,133535.67,1343.24,89.71,0,7788.13,0,1165.8,0,26901459.16,,3911213.95,9917219.47,21561729.25,7435432.99,20450464.33,4462656.76,5703910.29,2728000,9168211.87,3472000,4958834.2,1488000,61882540.84,27070391.64
15118,0.803352453,8687.96,20876.43,50220.65,12243.3,27308.81,8276.95,9747.13,5085.36,14835.23,6272.63,7109.07,3283.29,26844793.8,,4106865.25,9899123.57,21525779.35,7427756.7,20556691.19,4455723.05,5694252.87,2722914.64,9161164.77,3465727.37,4952890.93,1484716.71,61939206.2,27018740.61
58328,0.803529773,3015.4,1656.36,252.51,69.35,2067.07,0,161.7,0,0,462.62,0,11.38,24992303.61,,4112537.81,9918343.64,21575747.49,7439930.65,20333932.93,4464000,5703838.3,2728000,9176000,3471537.38,4960000,1487988.62,62055696.39,25000000
6548,0.809876661,0,0,0,0,1.5,0,0,0,0,0,0,0,18.5,,3671055.47,9424000,20088000,6696000,18847998.5,4216000,4712000,2232000,8184000,2480000,3224000,1240000,73655981.5,20
